ID;estado_credito;ingreso_anual;estado_verificacion;duracion_empleo;tipo_propiedad;tasa_interes;cantidad_credito;tipo_credito;plazo;categoria_crediticia
148839;Incumplido;60000;No Verificado;7 años;Hipotecada;11.71%;18000;Consolidación de deuda; 60 meses;B
409018;Pagado;36400;No Verificado;3 años;Alquilada;8.90%;5000;Consolidación de deuda; 36 meses;A
221388;Pagado;24000;Verificado desde la fuente;< 1 año;Alquilada;8.90%;5000;Mudanza; 36 meses;A
375478;Pagado;62200;Verificado desde la fuente;3 años;Alquilada;19.03%;12000;Consolidación de deuda; 36 meses;E
295698;Incumplido;50000;Verificado desde la fuente;1 año;Alquilada;8.90%;12000;Negocio pequeño; 60 meses;A
970468;Pagado;76800;Verificado;10+ años;Hipotecada;9.91%;30000;Remodelación de vivienda; 60 meses;B
379478;Pagado;41000;No Verificado;1 año;Alquilada;7.90%;1300;Consolidación de deuda; 36 meses;A
632142;Pagado;84000;Verificado;10+ años;Hipotecada;6.03%;16000;Tarjeta de crédito; 36 meses;A
294233;Pagado;96000;Verificado;5 años;Hipotecada;17.58%;11250;Consolidación de deuda; 36 meses;D
817340;Pagado;52800;No Verificado;3 años;Alquilada;17.58%;7000;Consolidación de deuda; 36 meses;D
367904;Pagado;52000;No Verificado;7 años;Hipotecada;7.51%;5000;Consolidación de deuda; 36 meses;A
717102;Pagado;64000;Verificado;8 años;Alquilada;7.90%;8000;Consolidación de deuda; 36 meses;A
418453;Pagado;38400;Verificado desde la fuente;< 1 año;Alquilada;8.90%;12000;Consolidación de deuda; 36 meses;A
593148;Pagado;48000;No Verificado;7 años;Alquilada;6.03%;4000;Consolidación de deuda; 36 meses;A
695901;Pagado;130000;Verificado;10+ años;Hipotecada;9.91%;7000;Consolidación de deuda; 36 meses;B
238065;Pagado;70920;No Verificado;10+ años;Hipotecada;6.03%;7600;Consolidación de deuda; 36 meses;A
937628;Pagado;93000;Verificado desde la fuente;10+ años;Hipotecada;17.27%;20000;Remodelación de vivienda; 60 meses;D
596196;Pagado;48132;Verificado desde la fuente;5 años;Alquilada;11.71%;10000;Consolidación de deuda; 36 meses;B
608345;Pagado;42000;No Verificado;10+ años;Propia;6.62%;8000;Causa médica; 36 meses;A
859569;Pagado;60000;Verificado;10+ años;Hipotecada;12.42%;12000;Consolidación de deuda; 60 meses;B
199971;Incumplido;33000;Verificado;4 años;Hipotecada;11.71%;16500;Negocio pequeño; 60 meses;B
322916;Pagado;17000;Verificado desde la fuente;3 años;Alquilada;8.90%;5750;Consolidación de deuda; 36 meses;A
915737;Pagado;75000;Verificado;< 1 año;Alquilada;19.91%;14600;Consolidación de deuda; 60 meses;E
470262;Pagado;75000;Verificado;7 años;Alquilada;22.06%;11200;Otro; 60 meses;F
364225;Pagado;77000;No Verificado;10+ años;Hipotecada;6.03%;4900;Tarjeta de crédito; 36 meses;A
897324;Pagado;127500;No Verificado;7 años;Hipotecada;7.51%;10000;Remodelación de vivienda; 36 meses;A
211333;Pagado;143000;Verificado desde la fuente;2 años;Alquilada;6.03%;16000;Matrimonio; 36 meses;A
379804;Pagado;68400;Verificado;10+ años;Hipotecada;15.96%;25200;Remodelación de vivienda; 60 meses;C
729871;Incumplido;90000;Verificado desde la fuente;10+ años;Alquilada;21.67%;18650;Negocio pequeño; 60 meses;F
307213;Pagado;64000;Verificado;3 años;Hipotecada;11.71%;12000;Consolidación de deuda; 36 meses;B
411673;Pagado;90000;No Verificado;8 años;Hipotecada;12.69%;3600;Otro; 36 meses;B
452133;Pagado;48000;Verificado;8 años;Propia;17.58%;15600;Consumo; 60 meses;D
891718;Pagado;60000;No Verificado;10+ años;Alquilada;11.71%;15000;Tarjeta de crédito; 36 meses;B
129972;Pagado;88900;Verificado;9 años;Hipotecada;14.65%;19200;Consolidación de deuda; 36 meses;C
198808;Pagado;60000;Verificado desde la fuente;< 1 año;Alquilada;14.65%;9600;Consolidación de deuda; 36 meses;C
739134;Pagado;83625;No Verificado;6 años;Hipotecada;7.51%;13200;Tarjeta de crédito; 36 meses;A
662047;Pagado;50000;Verificado desde la fuente;< 1 año;Propia;7.51%;16000;Remodelación de vivienda; 36 meses;A
202333;Incumplido;60000;No Verificado;1 año;Alquilada;6.62%;12000;Consolidación de deuda; 36 meses;A
756164;Incumplido;93000;Verificado;10+ años;Hipotecada;16.77%;12000;Consolidación de deuda; 60 meses;D
698119;Pagado;75000;Verificado desde la fuente;5 años;Hipotecada;14.27%;4000;car; 36 meses;C
405920;Incumplido;102500;Verificado;3 años;Alquilada;23.13%;30000;Consolidación de deuda; 60 meses;G
499368;Pagado;146000;Verificado;5 años;Hipotecada;18.64%;35000;Consolidación de deuda; 36 meses;E
322283;Pagado;46000;No Verificado;7 años;Hipotecada;6.62%;5000;Consolidación de deuda; 36 meses;A
903678;Pagado;60000;Verificado;< 1 año;Alquilada;15.96%;6000;Matrimonio; 36 meses;C
174452;Pagado;40000;No Verificado;2 años;Alquilada;19.03%;5700;Otro; 60 meses;E
303161;Pagado;70000;Verificado;< 1 año;Alquilada;11.71%;5000;Otro; 36 meses;B
132029;Incumplido;45948;Verificado;10+ años;Hipotecada;13.49%;23000;Negocio pequeño; 60 meses;C
857575;Pagado;80600;Verificado;10+ años;Hipotecada;16.77%;12000;Otro; 60 meses;D
268773;Pagado;79000;Verificado;10+ años;Alquilada;10.65%;25000;Consolidación de deuda; 60 meses;B
146106;Pagado;57600;No Verificado;1 año;Alquilada;9.91%;6000;Consolidación de deuda; 36 meses;B
179423;Pagado;60000;No Verificado;7 años;Alquilada;7.51%;10000;Negocio pequeño; 36 meses;A
483194;Pagado;150000;No Verificado;10+ años;Hipotecada;19.03%;7500;Otro; 60 meses;E
653085;Pagado;74346;Verificado desde la fuente;10+ años;Hipotecada;7.90%;7000;Tarjeta de crédito; 36 meses;A
379884;Pagado;40992;Verificado desde la fuente;< 1 año;Alquilada;14.27%;10000;Consolidación de deuda; 36 meses;C
971807;Pagado;52000;Verificado;5 años;Hipotecada;13.49%;20000;Consolidación de deuda; 36 meses;C
918476;Pagado;145000;Verificado;3 años;Hipotecada;7.90%;9600;Remodelación de vivienda; 36 meses;A
235842;Pagado;58000;Verificado;2 años;Propia;18.25%;20000;Remodelación de vivienda; 60 meses;D
485109;Pagado;47000;No Verificado;< 1 año;Alquilada;10.65%;6550;Consolidación de deuda; 36 meses;B
897140;Pagado;53000;Verificado desde la fuente;2 años;Propia;9.91%;2500;Otro; 36 meses;B
366330;Pagado;56004;No Verificado;6 años;Hipotecada;19.42%;12000;Remodelación de vivienda; 60 meses;E
764335;Incumplido;13200;Verificado desde la fuente;< 1 año;Alquilada;9.91%;2500;Otro; 36 meses;B
798807;Pagado;110000;Verificado;3 años;Hipotecada;21.28%;30400;Tarjeta de crédito; 60 meses;F
627285;Pagado;59500;No Verificado;10+ años;Propia;12.69%;11300;Consolidación de deuda; 60 meses;B
563460;Incumplido;27840;No Verificado;< 1 año;Alquilada;19.42%;8575;Consolidación de deuda; 36 meses;E
208924;Incumplido;42494;Verificado desde la fuente;7 años;Alquilada;11.71%;16000;car; 36 meses;B
369243;Pagado;33600;Verificado;4 años;Alquilada;11.71%;13000;Consolidación de deuda; 60 meses;B
753357;Pagado;60353;Verificado;10+ años;Alquilada;10.65%;8500;Tarjeta de crédito; 36 meses;B
983512;Pagado;40000;Verificado;1 año;Alquilada;12.69%;6000;Consolidación de deuda; 36 meses;B
726194;Pagado;65000;Verificado desde la fuente;8 años;Alquilada;6.03%;8800;Consolidación de deuda; 36 meses;A
931032;Pagado;102000;Verificado;10+ años;Hipotecada;11.71%;25000;Consolidación de deuda; 36 meses;B
303379;Pagado;32468.8;No Verificado;10+ años;Hipotecada;7.51%;6000;car; 36 meses;A
565544;Pagado;95000;Verificado desde la fuente;< 1 año;Alquilada;10.65%;12000;Otro; 36 meses;B
880929;Pagado;60000;Verificado;6 años;Alquilada;16.77%;9600;Consumo; 60 meses;D
392557;Pagado;33900;No Verificado;3 años;Alquilada;17.58%;5500;Tarjeta de crédito; 36 meses;D
865314;Pagado;95000;Verificado;10+ años;Hipotecada;7.90%;35000;Compra de vivienda; 36 meses;A
268012;Pagado;40000;No Verificado;1 año;Alquilada;11.71%;3000;Consolidación de deuda; 36 meses;B
389378;Pagado;50000;No Verificado;3 años;Alquilada;13.49%;2500;Consolidación de deuda; 36 meses;C
472761;Pagado;64000;No Verificado;5 años;Hipotecada;16.77%;12000;Consolidación de deuda; 36 meses;D
795840;Pagado;149000;Verificado desde la fuente;10+ años;Alquilada;7.90%;7200;Consolidación de deuda; 36 meses;A
216176;Pagado;50000;Verificado desde la fuente;7 años;Hipotecada;6.62%;2000;Consolidación de deuda; 36 meses;A
801861;Pagado;70000;Verificado desde la fuente;6 años;Hipotecada;19.91%;22000;Consolidación de deuda; 36 meses;E
597336;Pagado;28800;Verificado desde la fuente;2 años;Alquilada;7.90%;14000;Tarjeta de crédito; 36 meses;A
181644;Pagado;57000;Verificado desde la fuente;4 años;Alquilada;14.27%;7500;Consolidación de deuda; 36 meses;C
523751;Pagado;82000;Verificado desde la fuente;< 1 año;Alquilada;9.91%;6000;Consolidación de deuda; 36 meses;B
296589;Incumplido;55000;Verificado;5 años;Alquilada;19.42%;15000;Consolidación de deuda; 60 meses;E
907868;Incumplido;55000;Verificado;10+ años;Alquilada;18.25%;22900;Consolidación de deuda; 60 meses;D
119921;Pagado;50000;Verificado desde la fuente;10+ años;Hipotecada;6.03%;3500;Consolidación de deuda; 36 meses;A
891250;Pagado;70000;Verificado;4 años;Propia;20.89%;35000;Otro; 60 meses;F
204438;Pagado;50000;Verificado desde la fuente;7 años;Hipotecada;6.62%;12000;Consolidación de deuda; 36 meses;A
832689;Pagado;35000;No Verificado;6 años;Propia;14.27%;5000;Consumo; 36 meses;C
874245;Pagado;55000;Verificado desde la fuente;10+ años;Alquilada;17.27%;6250;Consolidación de deuda; 60 meses;D
815033;Pagado;48000;No Verificado;10+ años;Hipotecada;17.58%;15000;Negocio pequeño; 60 meses;D
515119;Pagado;173156;Verificado desde la fuente;10+ años;Hipotecada;19.91%;30000;Consolidación de deuda; 60 meses;E
586780;Pagado;60000;Verificado desde la fuente;10+ años;Hipotecada;7.90%;7000;Tarjeta de crédito; 36 meses;A
657381;Pagado;50000;Verificado desde la fuente;< 1 año;Hipotecada;6.03%;2600;Vacaciones; 36 meses;A
124140;Pagado;150000;Verificado;10+ años;Hipotecada;6.62%;14000;Consolidación de deuda; 36 meses;A
464610;Pagado;192000;Verificado;6 años;Hipotecada;14.27%;15000;Negocio pequeño; 36 meses;C
525869;Pagado;90000;Verificado;10+ años;Hipotecada;6.03%;14300;Tarjeta de crédito; 36 meses;A
112847;Pagado;52000;No Verificado;4 años;Propia;15.96%;15600;Matrimonio; 60 meses;C
506829;Pagado;45000;Verificado;10+ años;Hipotecada;16.77%;19000;Consolidación de deuda; 60 meses;D
775678;Incumplido;126000;No Verificado;5 años;Hipotecada;10.65%;6000;Remodelación de vivienda; 36 meses;B
886791;Pagado;31200;No Verificado;9 años;Alquilada;12.42%;3000;Otro; 36 meses;B
111116;Pagado;34000;Verificado desde la fuente;< 1 año;Alquilada;12.69%;3500;Consolidación de deuda; 36 meses;B
111629;Pagado;15600;Verificado;1 año;Alquilada;18.25%;2250;Consolidación de deuda; 36 meses;D
956898;Pagado;70000;Verificado desde la fuente;10+ años;Hipotecada;11.71%;8400;Negocio pequeño; 60 meses;B
880399;Pagado;46000;Verificado;8 años;Hipotecada;18.64%;16000;Consolidación de deuda; 60 meses;E
354588;Pagado;100500;Verificado;7 años;Hipotecada;14.65%;27575;Consolidación de deuda; 60 meses;C
911544;Incumplido;150000;Verificado desde la fuente;2 años;Alquilada;7.90%;14000;Consolidación de deuda; 36 meses;A
142705;Incumplido;191000;Verificado;< 1 año;Hipotecada;20.30%;35000;Compra de vivienda; 60 meses;E
323754;Pagado;69996;Verificado;10+ años;Propia;20.30%;30000;Consolidación de deuda; 60 meses;E
729213;Pagado;72000;No Verificado;10+ años;Hipotecada;6.03%;5000;car; 36 meses;A
410440;Pagado;153000;Verificado;10+ años;Hipotecada;11.71%;7500;Consolidación de deuda; 36 meses;B
272549;Pagado;10000;No Verificado;10+ años;Alquilada;7.90%;3000;Causa médica; 36 meses;A
459427;Pagado;70000;No Verificado;6 años;Hipotecada;18.64%;9000;Consolidación de deuda; 36 meses;E
393927;Pagado;48000;Verificado;8 años;Alquilada;11.71%;24000;Remodelación de vivienda; 60 meses;B
145329;Pagado;60000;Verificado;7 años;Hipotecada;14.65%;13000;Consolidación de deuda; 60 meses;C
192752;Pagado;36000;Verificado;2 años;Alquilada;10.65%;5500;Consolidación de deuda; 36 meses;B
142728;Incumplido;30000;Verificado desde la fuente;< 1 año;Alquilada;11.71%;3500;Consolidación de deuda; 36 meses;B
161243;Pagado;131000;Verificado;2 años;Hipotecada;12.69%;35000;Remodelación de vivienda; 60 meses;B
592890;Pagado;95000;Verificado;4 años;Alquilada;8.90%;24000;Consolidación de deuda; 36 meses;A
602762;Incumplido;150000;Verificado desde la fuente;10+ años;Alquilada;17.58%;21000;Matrimonio; 60 meses;D
796159;Incumplido;75000;No Verificado;4 años;Hipotecada;14.27%;13200;Tarjeta de crédito; 60 meses;C
128158;Pagado;130000;Verificado;1 año;Hipotecada;9.91%;30000;Tarjeta de crédito; 36 meses;B
893651;Pagado;73200;No Verificado;2 años;Alquilada;8.90%;12000;Consolidación de deuda; 36 meses;A
946156;Pagado;50793.6;Verificado;6 años;Alquilada;6.62%;5000;Consolidación de deuda; 36 meses;A
429153;Incumplido;54000;Verificado desde la fuente;2 años;Alquilada;19.03%;6850;Consolidación de deuda; 60 meses;E
512217;Pagado;60000;Verificado;10+ años;Hipotecada;7.90%;12000;Consolidación de deuda; 36 meses;A
713634;Pagado;75000;Verificado desde la fuente;5 años;Alquilada;20.30%;15000;Consolidación de deuda; 60 meses;E
735149;Incumplido;75000;Verificado;8 años;Alquilada;15.27%;20000;Tarjeta de crédito; 60 meses;C
492583;Incumplido;50000;Verificado desde la fuente;6 años;Alquilada;16.77%;5000;Consolidación de deuda; 36 meses;D
447629;Pagado;150000;Verificado desde la fuente;9 años;Hipotecada;12.42%;35000;Remodelación de vivienda; 60 meses;B
728914;Pagado;48000;No Verificado;6 años;Hipotecada;8.90%;1500;Remodelación de vivienda; 36 meses;A
336205;Incumplido;60000;No Verificado;10+ años;Hipotecada;14.27%;12000;Consolidación de deuda; 60 meses;C
732473;Incumplido;51000;Verificado;10+ años;Alquilada;17.58%;21000;Consolidación de deuda; 60 meses;D
400367;Pagado;1.00E+05;No Verificado;10+ años;Hipotecada;8.90%;6000;Consolidación de deuda; 36 meses;A
189672;Incumplido;97500;Verificado desde la fuente;9 años;Hipotecada;17.27%;35000;Compra de vivienda; 60 meses;D
196689;Pagado;60000;Verificado;8 años;Hipotecada;15.27%;12400;Remodelación de vivienda; 60 meses;C
840395;Pagado;110000;Verificado;7 años;Hipotecada;9.91%;30000;Consolidación de deuda; 36 meses;B
666728;Incumplido;90216;No Verificado;10+ años;Hipotecada;14.27%;1200;Remodelación de vivienda; 36 meses;C
398604;Pagado;47000;No Verificado;10+ años;Propia;7.51%;7000;Otro; 36 meses;A
966517;Pagado;70000;No Verificado;3 años;Alquilada;7.90%;5600;Tarjeta de crédito; 36 meses;A
677077;Pagado;80000;No Verificado;2 años;Hipotecada;14.27%;4200;Vacaciones; 36 meses;C
262199;Pagado;35000;Verificado desde la fuente;1 año;Propia;16.29%;7000;Remodelación de vivienda; 36 meses;D
895368;Pagado;80000;Verificado;10+ años;Hipotecada;6.03%;8500;car; 36 meses;A
154219;Pagado;67000;No Verificado;3 años;Hipotecada;7.90%;3000;Tarjeta de crédito; 36 meses;A
595157;Pagado;15120;Verificado desde la fuente;4 años;Alquilada;7.51%;1600;Consolidación de deuda; 36 meses;A
942428;Incumplido;75000;Verificado;2 años;Hipotecada;19.03%;35000;Consolidación de deuda; 60 meses;E
260936;Pagado;11000;Verificado desde la fuente;3 años;Alquilada;12.69%;3400;Consumo; 36 meses;B
415814;Incumplido;31000;Verificado;3 años;Alquilada;19.42%;10000;Consumo; 36 meses;E
472394;Pagado;66000;Verificado desde la fuente;10+ años;Hipotecada;6.62%;10000;Remodelación de vivienda; 36 meses;A
907206;Incumplido;50000;No Verificado;3 años;Hipotecada;16.29%;3500;Consumo; 36 meses;D
435868;Incumplido;62000;Verificado desde la fuente;5 años;Alquilada;19.42%;24000;Consolidación de deuda; 60 meses;E
386355;Pagado;95000;Verificado;2 años;Alquilada;7.90%;35000;Tarjeta de crédito; 36 meses;A
838964;Pagado;60000;No Verificado;2 años;Alquilada;12.69%;14000;Consumo; 36 meses;B
219578;Pagado;65196;No Verificado;10+ años;Hipotecada;14.27%;9600;Consolidación de deuda; 60 meses;C
413647;Pagado;40000;No Verificado;6 años;Alquilada;11.71%;15000;Otro; 36 meses;B
603786;Pagado;91000;Verificado desde la fuente;< 1 año;Hipotecada;11.71%;1000;Consolidación de deuda; 36 meses;B
636634;Pagado;94000;No Verificado;10+ años;Hipotecada;6.62%;4000;Consumo; 36 meses;A
817938;Pagado;63440;Verificado;7 años;Propia;8.90%;20000;Tarjeta de crédito; 36 meses;A
327201;Pagado;90000;No Verificado;8 años;Hipotecada;7.90%;14000;Remodelación de vivienda; 36 meses;A
724830;Pagado;4.00E+05;Verificado;9 años;Hipotecada;6.03%;15000;Consolidación de deuda; 36 meses;A
821648;Incumplido;63239.8;Verificado;2 años;Hipotecada;11.71%;20000;Consolidación de deuda; 60 meses;B
693469;Pagado;73000;Verificado;4 años;Alquilada;14.27%;23000;Consolidación de deuda; 60 meses;C
692509;Pagado;34600;Verificado desde la fuente;5 años;Hipotecada;12.69%;6800;Causa médica; 36 meses;B
454336;Incumplido;115000;Verificado;1 año;Hipotecada;11.71%;30000;Consolidación de deuda; 60 meses;B
477495;Pagado;42000;Verificado;6 años;Alquilada;19.42%;26375;Consolidación de deuda; 60 meses;E
592977;Pagado;80000;No Verificado;5 años;Alquilada;11.71%;6400;Consolidación de deuda; 36 meses;B
173954;Pagado;90000;No Verificado;1 año;Alquilada;8.90%;10200;Consolidación de deuda; 36 meses;A
374588;Pagado;125000;Verificado desde la fuente;10+ años;Hipotecada;7.51%;30000;Consolidación de deuda; 36 meses;A
851180;Pagado;60000;Verificado desde la fuente;10+ años;Hipotecada;8.90%;12000;Tarjeta de crédito; 60 meses;A
569949;Pagado;1.00E+05;Verificado desde la fuente;10+ años;Hipotecada;17.27%;12000;car; 60 meses;D
539547;Pagado;70000;No Verificado;10+ años;Hipotecada;17.27%;15000;Consolidación de deuda; 60 meses;D
149723;Pagado;136000;Verificado;10+ años;Alquilada;16.77%;15000;Consolidación de deuda; 60 meses;D
502767;Pagado;65000;No Verificado;2 años;Alquilada;7.51%;8000;Consolidación de deuda; 36 meses;A
219649;Pagado;80000;No Verificado;10+ años;Hipotecada;9.91%;19000;Tarjeta de crédito; 60 meses;B
618640;Pagado;31200;No Verificado;6 años;Hipotecada;7.90%;9250;Consolidación de deuda; 36 meses;A
356663;Pagado;68000;Verificado;10+ años;Hipotecada;11.71%;35000;Consolidación de deuda; 60 meses;B
328855;Pagado;180396;Verificado desde la fuente;8 años;Hipotecada;12.69%;18000;Consumo; 36 meses;B
602869;Pagado;37000;No Verificado;3 años;Alquilada;17.27%;4600;Consolidación de deuda; 60 meses;D
431542;Pagado;40000;Verificado;6 años;Hipotecada;12.42%;5400;Consolidación de deuda; 36 meses;B
899291;Incumplido;60000;No Verificado;2 años;Hipotecada;15.27%;14400;Consolidación de deuda; 60 meses;C
496665;Pagado;56004;No Verificado;8 años;Alquilada;15.27%;3000;Otro; 60 meses;C
764735;Pagado;36000;Verificado desde la fuente;10+ años;Alquilada;12.42%;1450;Consolidación de deuda; 36 meses;B
613078;Incumplido;24000;Verificado;3 años;Alquilada;18.25%;12000;Otro; 60 meses;D
733448;Pagado;80000;No Verificado;3 años;Alquilada;8.90%;7200;Tarjeta de crédito; 36 meses;A
496854;Pagado;38400;Verificado;2 años;Alquilada;19.03%;6000;Otro; 60 meses;E
650575;Pagado;90000;Verificado;4 años;Hipotecada;12.69%;12000;Consolidación de deuda; 60 meses;B
533854;Pagado;76800;No Verificado;3 años;Hipotecada;6.62%;6000;car; 36 meses;A
741880;Pagado;82000;Verificado;7 años;Hipotecada;19.42%;8000;Remodelación de vivienda; 36 meses;E
699383;Pagado;48000;No Verificado;6 años;Hipotecada;7.90%;12600;Remodelación de vivienda; 60 meses;A
796101;Pagado;70500;Verificado;5 años;Alquilada;8.90%;35000;Consolidación de deuda; 36 meses;A
581915;Pagado;130000;Verificado;< 1 año;Alquilada;7.51%;8400;Mudanza; 36 meses;A
264173;Pagado;57000;No Verificado;8 años;Hipotecada;9.91%;11425;Consolidación de deuda; 36 meses;B
